object_in_context,name 1,name 2,role 2,who knows dates,note_provenance,name_2,role_2,date_text,subject_temporal,subject_topical,subject_topical 3,subject_topical 2,subject_topical4,subject_geographic,subject_geographical,subject_name,subject_name 2,subject_name 3,subject_name 4,title,related_title,project_title,abstract,local_identifier 1,local_identifier 2,rights,item_type,note_public,oai_identifier,related_note,related_identifier,record_source
http://kiva.lib.utk.edu/egypt/items/show/694,"Frank H. McClung Museum (Knoxville, Tenn) | host institution","Young, Marcia S.",donor,,Donated by Marcia S. Young in 1992.,G. Lékégian & Co.,photographer,Ptolemaic Period, ,Temples--Egypt,,,,Dandara (Egypt),," 	Temple of Hathor (Dandara, Egypt)",,,,Temple of Hathor,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,`1013 (Dendereh Temple de la deesse Hathor` and `Phot. Art. G. Lekegian & C.`.,egypt110,7/655,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_694,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/700,"Frank H. McClung Museum (Knoxville, Tenn) | host institution","Young, Marcia S.",donor,,Donated by Marcia S. Young in 1992.,Edition Photoglob,photographer,Ptolemaic Period, ,Temples--Egypt,,,,Karnak (Egypt),,"Ptolemy III Euergetes, King of Egypt, -221 B.C.", ,,,"Gateway of Ptolemy III, Euergetes I","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,`Edition Photoglob` and `5447. Karnak Pylone d' Eugertes`.,egypt116,18/655,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_700,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/750,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Mr. and Mrs. Louis Bailey Audigier,donor,,Donated by Mr. and Mrs. Louis Bailey Audigier in 1934.,Unknown,photographer,New Kingdom - Dynasty XIX,New Kingdom - Dynasty XIX,"Relief (Sculpture), Egyptiian",Decoration and ornament--Egypt,,,Karnak (Egypt),,"Ramses II, King of Egypt",,,,"Wall Relief, Cartouches of Rameses II","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"Wall Relief, Cartouches of Rameses II",egypt169,Au-787,"Digital Image Copyright (c) 2010. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_750,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/696,"Frank H. McClung Museum (Knoxville, Tenn) | host institution","Young, Marcia S.",donor,,Donated by Marcia S. Young in 1992., 	Adelphoi Zangaki (Firm),photographer,Late Ptolemaic-Roman Period,Late Ptolemaic-Roman Period,Temples--Egypt,,,,Philae (Egypt),,Kiosk of Trajan,,,,Kiosk of Trajan with first pylon of the Temple of Isis at Philae,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",,`No. 1082 Le Kiosque d' Isis.` and `No. 1082 Le Kiosque d' Isis.`.,egypt112,26/655,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_696,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/652,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Mr. and Mrs. Louis Bailey Audigier,donor,,Donated by Mr. and Mrs. Louis Bailey Audigier in 1934.," 	Brugsch-Bey, Emil, 1842-",photographer,Old Kingdom - Dynasty IV,Old Kingdom - Dynasty IV,Statues--Egypt,,,,Ṣaqqārah (Egypt),,Matḥaf al-Miṣrī,"Mariette, Auguste, 1821-1881",,,The So-Called Sheykh-el-Beled,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"This admirable wood statue, well-carved and standing about three feet eight inches high, has a very realistic appearance.  Arabs thought the rotund figure looked like a village headman, ergo its name.  The frontal position, forward stride, and steady gaze present a style typical of Old Kingdom sculpture.  The arms have been pegged to the upper body and the once-missing feet were restored, possibly by the conservator Alexandre Barsanti (1858-1917).  The eyes are of opaque white quartz set in copper to suggest lids, and rock crystal disks are the pupils.  The statue was found at Sakkara, along with a wooden statue of the subject's wife in the chapel of the mastaba tomb of a priest and high official, Ka-aper, who lived in Memphis around 2450 B.C. The statue was found during the course of Auguste Mariette's excavation.  The once-painted masterpiece was exhibited for the first time at the Boulaq Museum, where it was placed on a pedestal in the Center Gallery and protected by a waist-high brass guardrail.",egypt068,A1: 621 Egypt 5S,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_652,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/684,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Mr. and Mrs. Louis Bailey Audigier,donor,,Donated by Mr. and Mrs. Louis Bailey Audigier in 1934.,Bonfils Family,photographer,Modern Period,Modern Period,Women--Lebanon,Costume--Lebanon,,,,,,,,,Young Woman with a Jug,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"`685 Jeune fille du Liban en costume de féte Bonfils`. The young woman is dressed in a festive costume of Lebanon.  The pose was staged in the studio of the photographer, probably in Bonfils' studio in Beirut, Lebanon",egypt100,A1: 158 D155.2,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_684,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/721,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Friends of Egyptology,,1997,,Unknown,photographer,Ptolemaic Period, ,Temples--Egypt,,,, 	Idfū (Egypt),," 	Temple of Horus (Idfū, Egypt)",,,,"Forecourt, Temple of Horus","Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,No caption; `Haute Egypte temple d'Edfou` [in pencil on back].,egypt138,05/18/97,"Digital Image Copyright (c) 2010. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_721,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
,,,,,,,,, , ,,,,,,,,,,,,,,,,,,,,,,
http://kiva.lib.utk.edu/egypt/items/show/657,"Frank H. McClung Museum (Knoxville, Tenn) | host institution",Mr. and Mrs. Louis Bailey Audigier,donor,,Donated by Mr. and Mrs. Louis Bailey Audigier in 1934.,Unknown Photographer,photographer,Late Period - Dynasty XXV,Late Period - Dynasty XXV,Statues--Egypt,,,,Karnak (Egypt),,Amenirdas I,,,,Princess Amenirdas I,"Scholars, Scoundrels, and the Sphinx : A Photographic and Archaeological Adventure up the Nile ; Evans, Elaine Altman, and Frank H. McClung Museum (Knoxville Tenn.) ; Knoxville, TN: McClung Museum ; 2000",Early Images of Egypt,"Amenirdas, a priestess at Thebes, was the ""divine adoratrice of Amen-Re,"" the earthly bride of the god.  The divine consort was the sister of King Piankhi, the Kushite ruler of much of Egypt during 700 B.C.  In her role as an important religious figure, she could not marry, and her post was passed on by ""adoption."" Although of foreign origin, Amenirdas is portrayed with the poise and regal bearing given Egyptian royal statues.  She holds a flail close to her body, wears a well-defined tripart wig and a feathered headdress surmounted by a circle of cobras, and clutches a folded cloth in the right hand.  She stands on a pedestal of gray granite incised with her name and title in heiroglyphics.  The fine alabaster figure was found at Karnak in the ruins of a small chapel of a Ptolemaic temple.",egypt073,A1: 221 25th dyn. 5A,"Digital Image Copyright (c) 2003. Frank H. McClung Museum, The University of Tennessee. Permission granted for reproduction (print, photocopies, download) for use in research and teaching, provided proper attribution of source is made in all copies. Form of attribution to use: [description of item], SCHOLARS, SCOUNDRELS, AND THE SPHINX: A Photographic and Archaeological Adventure Up the Nile, presented courtesy of Frank H. McClung Museum, The University of Tennessee. For all other uses contact: Curator, Frank H. McClung Museum, The University of Tennessee, 1327 Circle Park Drive, Knoxville, TN 37996-3200. Phone number for inquiries: 865-974-2144. Museum Web Site URL: http://mcclungmuseum.utk.edu/",still image,,egy_657,This title is the published exhibition catalog for the original exhibition the digital images were included in.,9912798960102311,"University of Tennessee, Knoxville. Libraries"
